IncidentID,start,end,RoadName,CommonName,Direction,CrossStreetName,CrossStCommonName,Latitude,ConditionName,IncidentType,Event,EventName,Reason,day,dur
494176,2016-10-14T23:04:00Z,2016-10-31T05:00:00Z,SR-1506,Macedonia Church,Heading North,US-76,US-76,34.42932645,Road Closed,Weather Event,138,Hurrricane Matthew,Major Flooding,2016-10-14,4.694560185185185
494179,2016-10-14T23:09:00Z,2016-10-31T05:00:00Z,SR-1504,Williamsons Xrd,Heading South,SR-1506,Macedonia Church,34.39385608,Road Closed,Weather Event,138,Hurrricane Matthew,Major Flooding,2016-10-14,16.24375
494181,2016-10-14T23:23:00Z,2016-10-31T05:00:00Z,SR-1500,Ice Plant Rd,Heading South,SR-1503,SR-1503,34.33228827,Road Closed,Weather Event,138,Hurrricane Matthew,Major Flooding,2016-10-14,4.682523148148148
494183,2016-10-15T00:03:00Z,2016-10-31T05:00:00Z,SR-1208,Greens Bridge Rd,Both Directions,SR-1286,SR-1286,34.81258414,Road Closed,Weather Event,138,Hurrricane Matthew,Road closed at bridge Bladen County Line - wash out.,2016-10-14,10.802592592592593
494188,2016-10-15T01:53:00Z,2016-10-16T02:00:00Z,SR-1100,RIVER RD,Both Directions,NA,Lakeview Drive,34.09512778,Road Impassable,Weather Event,138,Hurrricane Matthew,The road is impassable near Lakeview Drive due to flooding.,2016-10-14,1.004861111111111
494189,2016-10-15T02:03:00Z,2016-10-16T02:03:00Z,SR-1352,USS North Carolina Rd,Both Directions,US-74,NA,34.23491822,Road Impassable,Weather Event,138,Hurrricane Matthew,The road is impassable near US-74 due to flooding.,2016-10-14,1
494191,2016-10-15T02:12:00Z,2016-10-17T03:12:00Z,SR-1501,Swift Creek Rd,Both Directions,NA,NA,35.55081906,Road Impassable,Weather Event,138,Hurrricane Matthew,Road washed under pavement,2016-10-14,0.5665972222222222
494192,2016-10-09T05:00:00Z,2017-02-03T22:30:00Z,SR-1105,Paul Brinson Rd,Both Directions,NC-131,NC-131,34.64762899,Road Closed,Weather Event,138,Hurrricane Matthew,"Road closed 1.17 miles east of NC 131 due to a total roadway washout caused by flooding.
(009-065)",2016-10-09,52.93472222222222
494193,2016-10-09T05:00:00Z,2016-11-01T03:33:00Z,SR-1504,Davis Rd,Both Directions,SR-1555,SR-1555,34.78091886,Road Closed,Weather Event,138,Hurrricane Matthew,Road closed 0.15 miles east of SR 1555 due to a washout caused by flooding,2016-10-09,13.350474537037037
494194,2016-10-09T05:00:00Z,2017-03-01T03:41:00Z,SR-1708,Old Rosindale,Both Directions,SR-1777,Old Tram Rd,34.55424088,Road Closed,Weather Event,138,Hurrricane Matthew,"Road closed 0.47 miles north of SR 1777 (Tram Road) due to complete roadway washout caused by flooding.
(009-108)",2016-10-09,52.945138888888884
494195,2016-10-09T05:00:00Z,2016-12-10T03:44:00Z,SR-1710,Elkton Road,Both Directions,SR-1700,Mercer Mill Brown Marsh Rd,34.53749056,Road Closed,Weather Event,138,Hurrricane Matthew,"Road closed 0.8 miles south of SR 1700 (Mercer Mill Brown Marsh Road) due to a complete roadway washout caused by flooding.
(009-107)",2016-10-09,52.94722222222222
494196,2016-10-14T03:01:00Z,2016-12-22T04:01:00Z,SR-1320,Burney Rd,Both Directions,SR-1316,Tar Heel Ferry,34.76484418,Road Closed,Weather Event,138,Hurrricane Matthew,"Road closed 0.24 miles east of SR 1316 (Tar Heel Road) due to pipe failure caused by flooding.
(009-088)",2016-10-13,48.041666666666664
494197,2016-10-10T03:06:00Z,2016-11-12T04:06:00Z,NC-41,NC 41,Both Directions,SR-1101,Marsh Rd,34.64439618,Road Closed,Weather Event,138,Hurrricane Matthew,Road closed at the Bladen / Robeson line due to failed bridge approach.,2016-10-09,22.041666666666664
494198,2016-10-12T03:09:00Z,2016-10-20T04:09:00Z,NC-41,NC 41,Both Directions,NC-210,NC-210,34.6966669,Road Closed,Weather Event,138,Hurrricane Matthew,Road closed at the Bladen / Sampson line due to a complete roadway washout in Sampson County caused by river flooding,2016-10-11,8.041666666666666
494199,2016-10-15T03:09:00Z,2016-10-18T04:09:00Z,SR-1414,Minnie-Hall Rd,Both Directions,NA,NA,34.997786,Road Impassable,Weather Event,138,Hurrricane Matthew,Minnie Hall Road / N. Gray street is closed in both directions near NC-24 (Williams Street) to the Sampson County line due to flooding.,2016-10-14,2.4172685185185183
494200,2016-10-12T03:14:00Z,2016-10-18T04:14:00Z,SR-1502,Melvins Bridge,Both Directions,NC-210,NC-210,34.8362279,Road Closed,Weather Event,138,Hurrricane Matthew,Road closed due to river flooding,2016-10-11,3.722395833333333
494201,2016-10-12T03:17:00Z,2016-10-18T04:17:00Z,SR-1528,Helltown Rd,Both Directions,NC-210,NC-210,34.78183531,Road Closed,Weather Event,138,Hurrricane Matthew,Road closed due to river flooding,2016-10-11,4.677777777777777
494202,2016-10-12T03:20:00Z,2016-10-18T04:20:00Z,SR-1007,Ennis Bridge Rd,Both Directions,NC-210,NC 210,34.63987714,Road Closed,Weather Event,138,Hurrricane Matthew,Road closed due to river flooding,2016-10-11,6.041666666666666
494203,2016-10-12T03:22:00Z,2016-10-18T04:22:00Z,SR-1550,Beattys Bridge,Both Directions,NC-210,NC 210,34.55325594,Road Closed,Weather Event,138,Hurrricane Matthew,Road closed due to river flooding,2016-10-11,6.041666666666666
494204,2016-10-12T03:26:00Z,2016-10-18T04:26:00Z,SR-1547,Longview Rd,Both Directions,NC-11,NC 11,34.47362083,Road Closed,Weather Event,138,Hurrricane Matthew,Road closed due to river flooding,2016-10-11,6.041666666666666
494205,2016-10-13T03:28:00Z,2016-10-18T04:28:00Z,NC-210,NC 210,Both Directions,SR-1548,Brown Rd,34.51807125,Road Impassable,Weather Event,138,Hurrricane Matthew,Road closed due to extreme flooding of NC 210 in several places but particularly near the Rowan community,2016-10-12,5.041666666666666
494208,2016-10-15T05:56:00Z,2016-10-17T05:00:00Z,SR-1471,Belltown Road,Both Directions,NA,Biddle Road,35.27889808,Road Impassable,Weather Event,138,Hurrricane Matthew,The road is closed near Biddle Road due to flooding.,2016-10-15,1.961111111111111
494209,2016-10-15T11:30:00Z,2016-11-15T23:00:00Z,SR-1501,Swift Creek Rd,Both Directions,US-70,US-70,35.54986038,Road Impassable,Weather Event,138,Hurrricane Matthew,Road closed between US 70 Bus. and Rock Pillar due to road washing into,2016-10-15,0.17885416666666665
494210,2016-10-15T00:00:00Z,2016-10-17T14:00:00Z,SR-1475,Willian Pearce road,Both Directions,NC-55,NC-55,35.32285282,Road Closed,Weather Event,138,Hurrricane Matthew,Roadway closed due to flooding from Hurricane Matthew,2016-10-14,2.5479050925925923
494211,2016-10-15T00:00:00Z,2016-10-19T14:00:00Z,SR-1472,NA,Both Directions,SR-1470,Maple Cypress Rd,35.30584307,Road Closed,Weather Event,138,Hurrricane Matthew,Roadway closed due to flooding from Hurricane Matthew,2016-10-14,4.583333333333333
494212,2016-10-15T12:36:00Z,2016-11-21T05:00:00Z,SR-2235,Dallas Rd,Both Directions,SR-2239,SR-1734,34.51662438,Road Closed,Weather Event,138,Hurrricane Matthew,Road is impassible due to wash out,2016-10-15,36.68333333333333
494213,2016-10-15T12:51:00Z,2016-11-21T05:00:00Z,SR-2240,Jenkins Rd,Both Directions,SR-2235,Dallas Rd,34.51716694,Road Closed,Weather Event,138,Hurrricane Matthew,Impassible to due to wash out,2016-10-15,36.672916666666666
494217,2016-10-15T14:44:00Z,2016-10-21T15:00:00Z,NC-43,Weyerhauser Road,Both Directions,SR-1400,SR-1400,35.22414399,Road Closed,Weather Event,138,Hurrricane Matthew,Roadway is closed due to flooding from Hurricane Matthew,2016-10-15,6.011111111111111
494219,2016-10-15T15:42:00Z,2016-10-15T21:00:00Z,SR-1120,Odom Rd,Both Directions,SR-1118,Pleasant Grv Rd,36.2638644,Road Closed,Weather Event,138,Hurrricane Matthew,Pipe Washout,2016-10-15,0.22083333333333333
494223,2016-10-15T16:24:00Z,2017-05-01T22:00:00Z,SR-1715,Meadowlark Rd,Both Directions,SR-1722,SR-1722,35.34259254,Road Closed,Weather Event,138,Hurrricane Matthew,SR 1715 Meadowlark Road closed 0.4 miles from SR 1722 Threebridge Road due to washout.,2016-10-15,34.233333333333334
494226,2016-10-15T16:52:00Z,2017-04-15T22:00:00Z,SR-2251,Yarborough Rd,Both Directions,SR-2254,Odom Rd,34.87569685,Road Closed,Weather Event,138,Hurrricane Matthew,Road washed out at crossline pipe north of the the intersection of SR 2254 (Odom Dr).,2016-10-15,76.21388888888889
494241,2016-10-15T17:46:00Z,2017-02-28T22:00:00Z,SR-2255,Fire Dept. Rd,Both Directions,SR-2257,County Line Rd,34.85330886,Road Closed,Weather Event,138,Hurrricane Matthew,Road washed out between SR 2397 (Govenor&#39;s Ln) and SR 3946 (Independence Dr).,2016-10-15,76.17638888888888
494242,2016-10-15T17:53:00Z,2017-04-07T05:00:00Z,SR-1144,Oak Forest Rd,Both Directions,NA,NA,35.34575058,Road Closed,Weather Event,138,Hurrricane Matthew,"Road closed SR 1144, due to wash out.",2016-10-15,23.113518518518518
494243,2016-10-15T17:58:00Z,2016-11-18T22:34:00Z,US-301,NA,Both Directions,NA,NA,35.44021728,Road Closed,Weather Event,138,Hurrricane Matthew,"US 301 closed due to wash out, between Temple Rd and Parkertown Rd.",2016-10-15,5.2334143518518514
494248,2016-10-15T18:56:00Z,2016-10-22T05:00:00Z,SR-1147,Peak Branch,Both Directions,SR-1146,Mewborn Church Rd,0,Road Closed,Weather Event,138,Hurrricane Matthew,NA,2016-10-15,6.419444444444444
494249,2016-10-15T19:01:00Z,2016-12-12T05:00:00Z,SR-1058,NA,Both Directions,SR-1252,Davis Grove Church Rd,35.488144,Road Closed with Detour,Weather Event,138,Hurrricane Matthew,NA,2016-10-15,57.41597222222222
494251,2016-10-15T19:15:00Z,2016-11-01T22:00:00Z,SR-1318,Mount Zion Ch,Heading West,SR-1522,SR-1522,34.81146,Road Impassable,Weather Event,138,Hurrricane Matthew,Road washed out,2016-10-15,10.700717592592593
494253,2016-10-15T19:24:00Z,2016-11-01T22:00:00Z,SR-1752,Rennert Rd,Heading South,SR-1006,SR-1006,34.81442784,Road Closed,Weather Event,138,Hurrricane Matthew,Washout,2016-10-15,15.98199074074074
494255,2016-10-15T19:39:00Z,2017-04-01T05:00:00Z,SR-1743,Vinegar Bill Rd,Heading South,NC-20,NC-20,34.83082057,Road Closed,Weather Event,138,Hurrricane Matthew,Complete road washed out,2016-10-15,29.38958333333333
494256,2016-10-15T19:44:00Z,2016-11-01T22:00:00Z,SR-1505,Old Lowery Rd,Heading North,NC-71,NC-71,34.84856813,Road Impassable,Weather Event,138,Hurrricane Matthew,Shoulder/ Road Washed out,2016-10-15,12.959849537037037
494259,2016-10-15T05:00:00Z,2016-11-01T22:00:00Z,SR-1779,Fodiesville Rd,Heading East,SR-1001,SR-1001,34.81527493,Road Impassable,Weather Event,138,Hurrricane Matthew,Shoulder and Road closed,2016-10-15,16.583587962962962
494267,2016-10-15T21:33:00Z,2016-11-07T05:00:00Z,SR-2463,Rogers Rd,Heading South,SR-2462,Butler Rd,34.51247461,Road Closed,Weather Event,138,Hurrricane Matthew,Road Washed out,2016-10-15,22.310416666666665
494274,2016-10-15T21:59:00Z,2016-10-31T22:00:00Z,SR-1152,Hardy Bridge Road,Both Directions,NA,NC-55,35.180156,Road Impassable,Weather Event,138,Hurrricane Matthew,The road is impassable due to flooding.,2016-10-15,16.000694444444445
494278,2016-10-15T22:40:00Z,2016-11-07T22:00:00Z,SR-1178,Hubbard Rd,Heading West,NC-710,710,34.61623765,Road Closed,Weather Event,138,Hurrricane Matthew,Road washed  out,2016-10-15,22.97222222222222
494285,2016-10-16T01:45:00Z,2016-10-22T05:00:00Z,US-64,US-64,Heading West,NC-33,NC-33,35.87078008,Lane Closed,Weather Event,138,Hurrricane Matthew,NA,2016-10-15,1.6323148148148148
494287,2016-10-16T03:13:00Z,2016-12-19T22:30:00Z,I-795,NA,Heading South,US-70,US 70 Bypass,35.41340724,Shoulder Closed,Weather Event,138,Hurrricane Matthew,"All travel lanes are open, however shoulder at mile marker 24 SBL is closed",2016-10-15,64.80347222222223
494300,2016-10-16T13:41:00Z,2016-11-21T05:00:00Z,SR-2454,Mill Branch Rd,Both Directions,SR-2453,Jonesville Rd,34.44903674,Road Closed,Weather Event,138,Hurrricane Matthew,1/4 road and shoulder washed out,2016-10-16,35.638194444444444
494302,2016-10-16T14:18:00Z,2016-11-07T22:00:00Z,SR-1142,Blue Pate Loop,Both Directions,US-301,301,34.55465418,Road Closed,Weather Event,138,Hurrricane Matthew,Road Washed out,2016-10-16,22.320833333333333
494308,2016-10-16T15:01:00Z,2016-11-30T22:00:00Z,SR-1437,Shaw Rd,Both Directions,SR-1444,Holland St,35.10398261,Road Closed,Weather Event,138,Hurrricane Matthew,Road closed between SR 1444 (Holland St) and Old Shaw Rd Due to a shoulder washout around a box culvert.,2016-10-16,45.29097222222222
494309,2016-10-16T14:52:00Z,2017-04-01T05:00:00Z,SR-1006,Great Marsh Ch Rd,Heading North,SR-1762,Emma Jane Rd,34.80023687,Shoulder Closed,Weather Event,138,Hurrricane Matthew,Road and shoulder washed out,2016-10-16,22.29722222222222
494313,2016-10-16T15:32:00Z,2017-06-15T22:00:00Z,SR-1614,Shaw Mill Rd,Both Directions,SR-1615,Rosehill Rd,35.1146345,Road Closed,Weather Event,138,Hurrricane Matthew,Road closed due to road washout between SR 1615 (Rosehill Rd) and NC 210 (Murchison Rd).,2016-10-16,75.26944444444445
494318,2016-10-16T16:21:00Z,2017-04-01T05:00:00Z,NC-904,904,Heading East,SR-2465,SR-2465,34.45712813,Shoulder Closed,Weather Event,138,Hurrricane Matthew,Shoulder washed out,2016-10-16,14.197523148148148
494325,2016-10-16T17:12:00Z,2016-10-31T22:00:00Z,SR-1236,Rosewood Rd,Both Directions,NA,Old Smithfield Road,35.3990185,Road Impassable,Weather Event,1,None,"The road is closed between Perkins Mill Road and Old Smithfield Road, due to flooding.",2016-10-16,15.2
494328,2016-10-16T17:21:00Z,2016-10-31T05:00:00Z,SR-1111,Old Pink Hill,Both Directions,SR-1165,Quinn Saw Mill,35.10450954,Road Impassable,Weather Event,138,Hurrricane Matthew,Road closed due to washout in the roadway. Road is impassable.,2016-10-16,14.485416666666666
494331,2016-10-16T18:01:00Z,2016-11-07T22:00:00Z,SR-2433,Marion Stage Rd,Heading North,SR-2434,Eldorado Rd,34.51348149,Road Impassable,Weather Event,138,Hurrricane Matthew,Shoulder washed out,2016-10-16,22.165972222222223
494337,2016-10-16T18:47:00Z,2016-11-30T22:00:00Z,SR-1828,James Dail Rd,Both Directions,SR-1829,SR-1829,35.1040558,Road Closed,Weather Event,138,Hurrricane Matthew,Road closed due to wash out near the intersection of SR 1829 (J Herbert Rd).,2016-10-16,25.09630787037037
494340,2016-10-16T19:05:00Z,2017-03-15T22:00:00Z,SR-1830,Draughon Rd,Both Directions,SR-1831,Baywood Rd,35.09094795,Road Closed,Weather Event,138,Hurrricane Matthew,Road closed near SR 1831 (Baywood Rd) due to road being washed out.,2016-10-16,75.12152777777777
494341,2016-10-16T19:25:00Z,2017-04-15T22:00:00Z,SR-1836,Pleasant View Dr,Both Directions,NA,Karen St,35.05022681,Road Closed,Weather Event,138,Hurrricane Matthew,Road closed near SR 1918 (Karen St) due to road and crossline pipes being washed out.,2016-10-16,75.10763888888889
494343,2016-10-12T05:00:00Z,2016-10-18T05:00:00Z,SR-1007,Ennis Bridge Rd,Both Directions,NC-210,NC-210,34.63994776,Road Impassable,Weather Event,138,Hurrricane Matthew,Road closed due to river flooding,2016-10-12,4.608680555555555
494350,2016-10-16T20:40:00Z,2016-11-30T22:00:00Z,SR-2023,Tabor Chr Rd,Both Directions,SR-2229,SR-2229,34.92240549,Road Closed,Weather Event,138,Hurrricane Matthew,Road closed due to washout near SR 2229 (Matt Hair Rd).,2016-10-16,16.092523148148146
494358,2016-10-16T21:58:00Z,2017-06-15T22:00:00Z,NC-53,Cedar Creek Rd,Both Directions,SR-2228,SR-2228,34.86228783,Road Closed,Weather Event,138,Hurrricane Matthew,Road closed due to the road being washed out between SR 2228 (Johnson Rd) and the Bladen Co. Line.,2016-10-16,227.00138888888887
494362,2016-10-16T23:06:00Z,2017-03-15T22:00:00Z,SR-2252,Chicken Foot Rd,Both Directions,SR-2258,Rufus Johnson Rd,34.83700899,Road Closed,Weather Event,138,Hurrricane Matthew,Road is washed out between SR 2258 (Rufus Johnson Rd) and the Bladen Co. Line.,2016-10-16,74.95416666666667
494374,2016-10-17T11:30:00Z,2017-04-07T21:00:00Z,SR-1361,Byrdtown Rd,Both Directions,NA,NA,35.4372325,Road Impassable,Weather Event,138,Hurrricane Matthew,Road closed between Amy Lane and Family Lane due to road washout.,2016-10-17,172.39583333333331
494380,2016-10-17T13:10:00Z,2016-10-17T20:00:00Z,SR-1004,Edmond Matthis Road,Both Directions,SR-1130,SR-1130,34.82944991,Road Closed,Weather Event,138,Hurrricane Matthew,Road closed for repairs.,2016-10-17,0.0038310185185185183
494381,2016-10-17T13:12:00Z,2016-10-19T14:00:00Z,SR-1400,NA,Both Directions,NC-43,NC-43,35.218764470000004,Road Closed,Weather Event,138,Hurrricane Matthew,Roadway closed due to flooding from Hurricane Matthew,2016-10-17,2.033333333333333
494382,2016-10-17T13:15:00Z,2016-10-19T05:00:00Z,NC-118,NC 118,Both Directions,SR-1400,SR-1400,35.34274929,Road Closed,Weather Event,138,Hurrricane Matthew,Roadway closed due to flooding from Hurricane Matthew,2016-10-17,0.1880787037037037
494383,2016-10-17T13:17:00Z,2017-01-13T05:00:00Z,SR-1588,Cox Rd,Both Directions,NC-711,NC 711,34.62420245,Road Closed,Weather Event,138,Hurrricane Matthew,Road washed out due to flooding,2016-10-17,21.363194444444442
494384,2016-10-17T13:19:00Z,2016-10-19T21:00:00Z,SR-1423,SW Craven Middle School Road,Both Directions,NC-55,NC 55,35.18605396,Road Closed,Weather Event,138,Hurrricane Matthew,Roadway closed due to flooding from Hurricane Matthew,2016-10-17,1.6534722222222222
494389,2016-10-17T13:50:00Z,2016-10-17T14:50:00Z,NC-55,NC 55,Heading East,SR-1955,Billy Price Rd,35.1937881,Road Closed with Detour,Weather Event,138,Hurrricane Matthew,Crossline washout near Billy Price,2016-10-17,0.041666666666666664
494390,2016-10-08T05:00:00Z,2016-10-22T15:00:00Z,SR-1571,Neville St,Both Directions,NC-111,NC-111,35.8905268,Road Closed,Weather Event,138,Hurrricane Matthew,"Due to evacuation of Princeville, Neville St. (SR1571) is closed",2016-10-08,14.416666666666666
494391,2016-10-08T05:00:00Z,2016-10-23T04:00:00Z,SR-1600,N. Ridgewood Rd.,Both Directions,NC-33,NC-33,35.88326087,Road Closed,Weather Event,138,Hurrricane Matthew,"Due to evacuation of Princeville, N. Ridgewood Road (SR1600) is closed",2016-10-08,14.958333333333332
494398,2016-10-17T15:12:00Z,2016-10-31T16:12:00Z,US-701,Garland Hwy,Heading South,SR-1200,SR-1200,34.76162642,Road Closed,Weather Event,138,Hurrricane Matthew,"Road closed at the Sampson County Line (South River) due to an undermined bridge approach caused by river flooding on Bladen County side.
",2016-10-17,14.041666666666666
494399,2016-10-17T15:23:00Z,2016-11-21T05:00:00Z,SR-2498,Tedder Rd,Both Directions,SR-2442,East White Pond,34.46928366,Road Closed,Weather Event,138,Hurrricane Matthew,Road closed due to wash out,2016-10-17,21.275694444444444
494401,2016-10-17T16:44:00Z,2016-12-30T05:00:00Z,SR-1249,Howell Swamp Church Rd,Both Directions,SR-1225,SR-1225,35.585811,Road Closed with Detour,Weather Event,138,Hurrricane Matthew,NA,2016-10-17,14.261111111111111
494403,2016-10-17T17:47:00Z,2016-10-24T17:00:00Z,SR-1470,Maple Cypress Rd,Both Directions,SR-1450,Nelson Rd,35.31831027,Road Closed,Weather Event,138,Hurrricane Matthew,Roadway closed due to flooding from Hurricane Matthew,2016-10-17,1.8423611111111111
494404,2016-10-17T17:46:00Z,2016-11-07T22:00:00Z,SR-1719,Kehukee Dr,Both Directions,US-301,301,34.90973416,Road Closed,Weather Event,138,Hurrricane Matthew,Road and shoulder washed out,2016-10-17,21.176388888888887
494408,2016-10-10T17:49:00Z,2016-11-30T05:00:00Z,SR-2007,Boys Camp Rd,Both Directions,SR-1947,SR-1947,35.270884,Road Closed,Weather Event,138,Hurrricane Matthew,Road closed due to roadway failure.,2016-10-10,37.92947916666667
494410,2016-10-17T18:36:00Z,2016-11-07T22:00:00Z,SR-1173,Craig Rd,Both Directions,SR-1166,SR-1166,34.64874798,Road Closed,Weather Event,138,Hurrricane Matthew,Road and shoulder washed out,2016-10-17,8.728680555555556
494412,2016-10-17T19:19:00Z,2016-11-01T20:19:00Z,NC-12,Virginia Dare Trail,Both Directions,SR-1206,Kitty Hawk Road,36.06762079,Road Closed,Weather Event,138,Hurrricane Matthew,The road is closed near Kitty Hawk Road due to a washout.,2016-10-17,15.041666666666666
494417,2016-10-17T20:01:00Z,2016-11-07T22:00:00Z,SR-1101,Gaddy Mill Rd,Both Directions,NC-130,501,34.58726775,Road Closed,Weather Event,138,Hurrricane Matthew,Road and shoulder closed,2016-10-17,21.082638888888887
494429,2016-10-17T21:15:00Z,2017-05-01T22:00:00Z,SR-1704,Tilghman Rd,Both Directions,SR-1703,Red Hill Church Rd,35.38599989,Road Closed,Weather Event,138,Hurrricane Matthew,SR 1704 (Tilghman Road) is closed 0.5 miles east of SR 1703 (Red Hill Church Road) due to washout.,2016-10-17,4.03125
